gen,idx,total_index,L5,NF5,NM5,W5,LCAP,NMCAP,WCAp,IRL,NML,NTL,L34,W34,NM34,NF34,VB,L12,NF12,NM12,W12,Fosc_Hz,PD_W,V1pk_V,V1rms_V,PN_100k_dBc,PN_1M_dBc,FOM_100k,FOM_1M,cost
6,27,378,3.946075e-07,1,9,6.181227e-06,8.42333e-06,7,7.11578e-06,4.727155e-05,1,2,2.844923e-07,8.414445e-06,8,2,0.9111522,3.573731e-07,2,7,7.657707e-06,5.034318e+09,0.006512689,1.513082,0.756541,-80.61837,-108.7229,-166.5196,-174.6241,7.606151e-05
6,28,379,3.940157e-07,3,9,5.961751e-06,7.534472e-06,7,7.137476e-06,3.663787e-05,1,3,3.056204e-07,7.783586e-06,8,1,0.9427161,3.666139e-07,3,9,8.172874e-06,3.778369e+09,0.008892195,1.68346,0.8417301,-93.79723,-118.8273,-175.8532,-180.8833,0.06735614
6,29,380,3.905382e-07,2,10,6.87546e-06,7.310827e-06,5,7.378775e-06,3.929816e-05,1,3,3.408744e-07,6.312754e-06,5,1,0.9381727,2.776551e-07,2,7,6.214037e-06,5.181479e+09,0.004469076,1.619316,0.8096581,-89.66979,-115.1213,-177.4567,-182.9082,0.006582509
6,30,381,3.554625e-07,2,7,7.846647e-06,7.307866e-06,7,7.288816e-06,3.863419e-05,1,3,3.387201e-07,6.205308e-06,9,1,1.049997,2.805698e-07,2,7,7.122088e-06,4.478833e+09,0.006865253,1.736214,0.8681071,-93.54378,-117.9611,-178.2005,-182.6179,0.03218656
6,31,382,3.814935e-07,1,5,6.275545e-06,7.519713e-06,5,6.486775e-06,3.590988e-05,1,3,1.959539e-07,6.266815e-06,7,1,0.825324,2.637972e-07,3,7,7.135035e-06,5.18765e+09,0.002890042,1.243358,0.6216792,-71.18202,-99.67384,-160.8724,-169.3642,0.1066741
6,32,383,3.553399e-07,2,7,7.037309e-06,8.815045e-06,7,7.532073e-06,4.023609e-05,1,5,4.134091e-07,9.122994e-06,5,1,0.9237978,2.656119e-07,2,8,6.129039e-06,2.594428e+09,0.004879967,1.726551,0.8632757,-97.50978,-121.1337,-178.9064,-182.5303,0.244205
6,33,384,3.457226e-07,1,7,5.837837e-06,5.497175e-06,5,6.786732e-06,3.481332e-05,1,5,2.688051e-07,8.153451e-06,8,2,0.8652655,2.401638e-07,2,8,7.260001e-06,2.94209e+09,0.004829798,1.781982,0.8909911,-84.72822,-112.4088,-167.2621,-174.9426,0.1949985
6,34,385,4.573016e-07,3,10,5.765534e-06,7.180525e-06,9,7.774306e-06,4.723229e-05,1,1,2.723004e-07,7.192686e-06,8,3,0.933861,4.091968e-07,3,10,7.393179e-06,6.514618e+09,0.01493563,1.451348,0.725674,-87.56787,-113.9271,-172.1034,-178.4626,0.3205421
6,35,386,4.480377e-07,2,7,6.309463e-06,8.133318e-06,7,6.801372e-06,4.034987e-05,1,3,2.919834e-07,6.463918e-06,8,1,0.9055646,4.04044e-07,4,9,7.16114e-06,3.511514e+09,0.006477207,1.514364,0.7571818,-89.89386,-116.075,-172.6899,-178.871,0.08038714
6,36,387,3.685803e-07,3,6,6.871651e-06,7.784258e-06,5,7.413953e-06,3.831432e-05,1,2,3.608656e-07,8.123434e-06,5,5,0.9189145,3.129415e-07,3,6,7.609811e-06,5.127339e+09,0.01246818,1.768598,0.8842992,-92.86804,-117.5932,-176.1079,-180.8331,0.09301251
6,37,388,4.054276e-07,4,8,8.911479e-06,6.736422e-06,4,7.370881e-06,3.802496e-05,1,4,3.70149e-07,8.389583e-06,8,2,0.8962849,3.163971e-07,2,6,9.065967e-06,3.303871e+09,0.01207864,1.990438,0.9952192,-93.43012,-116.7682,-172.9904,-176.3285,0.2562163
6,38,389,3.829107e-07,2,7,6.728677e-06,8.918758e-06,9,7.319735e-06,3.552305e-05,1,3,3.545145e-07,6.299354e-06,7,1,0.8610336,2.569356e-07,3,6,6.969853e-06,4.109018e+09,0.005229221,1.437793,0.7188967,-93.09607,-118.3237,-178.1865,-183.4141,0.02605797
6,39,390,4.076394e-07,2,8,6.338755e-06,7.457338e-06,9,7.277418e-06,3.647156e-05,1,2,2.428789e-07,6.277317e-06,6,4,0.94774,2.499107e-07,4,7,7.178387e-06,5.014442e+09,0.01236333,1.689955,0.8449776,-89.43302,-115.9381,-172.5161,-179.0212,0.07189027
6,40,391,3.037716e-07,1,8,6.268721e-06,6.866605e-06,6,7.009257e-06,3.678384e-05,1,2,3.741704e-07,8.050939e-06,6,2,0.8957227,2.974365e-07,1,6,6.860333e-06,6.996057e+09,0.005305357,1.574929,0.7874643,-86.47788,-112.878,-176.1278,-182.5279,0.1407125
6,41,392,3.671467e-07,3,9,6.754308e-06,7.47027e-06,7,7.244964e-06,3.947235e-05,1,2,3.015641e-07,6.670847e-06,6,2,0.9275165,2.348824e-07,2,7,7.145865e-06,6.066004e+09,0.01015266,1.765326,0.8826631,-90.99692,-116.1735,-176.5892,-181.7658,0.06739816
6,42,393,3.540528e-07,3,6,7.668164e-06,7.757692e-06,5,6.720582e-06,4.224377e-05,1,3,2.963056e-07,8.59645e-06,8,2,0.8545974,3.319838e-07,1,6,6.549996e-06,4.523762e+09,0.008467078,1.909836,0.9549182,-94.16796,-117.8859,-178.0006,-181.7185,0.0805472
6,43,394,3.9861e-07,3,6,7.812964e-06,7.066968e-06,5,7.010486e-06,3.715339e-05,1,4,3.08728e-07,6.511808e-06,7,2,0.9188611,3.138494e-07,2,5,6.845064e-06,3.808139e+09,0.008514803,1.946629,0.9733145,-93.78338,-117.7083,-176.0959,-180.0208,0.1383094
6,44,395,4.656755e-07,1,9,8.803914e-06,6.721628e-06,8,6.480349e-06,3.744595e-05,1,1,4.722057e-07,7.132099e-06,7,2,0.9633243,3.185987e-07,3,6,8.068696e-06,8.970679e+09,0.006475915,1.020568,0.5102838,-82.56183,-108.5413,-173.5053,-179.4848,0.5760153
6,45,396,3.694079e-07,1,7,6.313838e-06,8.234671e-06,6,6.598913e-06,3.842833e-05,1,3,2.202426e-07,8.584759e-06,8,1,0.84446,2.574223e-07,3,6,6.838764e-06,4.569561e+09,0.004470839,1.52695,0.763475,-77.32737,-105.6765,-164.021,-172.3701,0.004870481
6,46,397,4.419627e-07,1,6,8.098661e-06,6.82183e-06,8,7.199526e-06,4.313102e-05,1,2,3.331434e-07,7.590509e-06,8,5,0.9327529,3.62277e-07,3,9,7.783819e-06,4.326376e+09,0.006084706,1.129251,0.5646257,-75.58113,-104.0237,-160.4612,-168.9038,0.01370446
6,47,398,4.11994e-07,2,6,6.838755e-06,7.034541e-06,7,7.319852e-06,3.690812e-05,1,3,3.553023e-07,6.240985e-06,7,1,0.9288562,2.783862e-07,1,9,7.364702e-06,4.963637e+09,0.004625615,1.603741,0.8018707,-92.32554,-116.965,-179.5898,-184.2293,0.004783239
6,48,399,4.116932e-07,2,6,7.183188e-06,9.361853e-06,7,6.894081e-06,3.708949e-05,1,3,4.220027e-07,6.605153e-06,5,1,0.9092148,3.22481e-07,5,8,7.377953e-06,3.724245e+09,0.004037091,1.076928,0.5384638,-84.89072,-111.7726,-170.2508,-177.1327,0.05757599
6,49,400,2.766921e-07,3,7,7.137137e-06,6.341233e-06,7,6.786283e-06,3.683166e-05,1,2,3.805672e-07,7.816875e-06,6,3,0.8862919,3.187181e-07,5,7,7.797098e-06,4.800784e+09,0.01341846,1.683442,0.841721,-92.58132,-117.6503,-174.9305,-179.9995,0.1322248
7,0,401,3.814935e-07,1,6,6.275545e-06,7.519713e-06,5,6.486775e-06,3.590988e-05,1,3,2.022139e-07,6.266815e-06,7,1,0.8407603,2.637972e-07,3,7,7.135035e-06,5.070773e+09,0.003646977,1.401518,0.7007592,-73.29871,-101.7361,-161.7809,-170.2183,0.0
7,1,402,4.233603e-07,2,6,6.838755e-06,7.034541e-06,7,7.568859e-06,3.690812e-05,1,3,3.466753e-07,6.240985e-06,5,1,0.9288562,2.783862e-07,1,9,7.364702e-06,5.060124e+09,0.003809193,1.485755,0.7428777,-91.08651,-116.268,-179.3614,-184.5429,0.0
7,2,403,4.573016e-07,1,8,5.976014e-06,7.180525e-06,7,7.124895e-06,4.723229e-05,1,2,2.682337e-07,7.192686e-06,8,1,0.933861,4.091968e-07,3,10,7.393179e-06,4.947744e+09,0.005046451,1.244129,0.6220645,-76.44872,-104.5415,-163.307,-171.3998,0.0
7,3,404,3.341502e-07,2,8,5.997432e-06,7.343185e-06,4,6.888943e-06,4.005469e-05,1,1,3.940119e-07,8.136782e-06,8,2,0.916483,3.251136e-07,3,6,7.031085e-06,9.289963e+09,0.00918153,1.409327,0.7046637,-82.17709,-109.0151,-171.9082,-178.7462,0.674963
7,4,405,3.614631e-07,2,7,6.684534e-06,5.479617e-06,5,7.836095e-06,3.840731e-05,1,3,3.566312e-07,7.627146e-06,8,3,0.9071209,2.440501e-07,2,5,6.67068e-06,4.291511e+09,0.009575086,1.897707,0.9488536,-93.86996,-118.1439,-176.7107,-180.9847,0.0857193
7,5,406,3.453794e-07,5,7,6.167552e-06,8.453814e-06,7,7.120404e-06,4.020763e-05,1,3,3.934269e-07,6.833626e-06,8,1,0.9144094,3.913754e-07,4,6,7.575659e-06,3.722549e+09,0.006678788,1.568248,0.7841241,-92.89579,-118.1953,-176.0656,-181.3652,0.05981234
7,6,407,3.779436e-07,1,9,6.415565e-06,7.514821e-06,6,7.667886e-06,3.57061e-05,1,3,3.593242e-07,6.676765e-06,6,1,0.9269458,2.87568e-07,4,10,7.271745e-06,3.963234e+09,0.004818181,1.299015,0.6495073,-85.61977,-112.4688,-170.7519,-177.601,0.03654857
7,7,408,4.285941e-07,2,7,6.519435e-06,8.99397e-06,5,6.723671e-06,3.632713e-05,1,3,4.037559e-07,7.025552e-06,7,1,0.8728692,3.184541e-07,2,7,7.264881e-06,4.866129e+09,0.004676841,1.563473,0.7817364,-91.03038,-115.7281,-178.0745,-182.7722,0.00183836
7,8,409,4.252602e-07,1,6,7.899022e-06,7.341517e-06,7,7.400281e-06,4.016374e-05,1,2,3.553247e-07,6.963314e-06,8,3,0.9323565,3.965055e-07,5,9,7.547038e-06,4.522064e+09,0.005973313,1.079255,0.5396277,-73.72549,-102.1823,-159.0701,-167.5269,0.005949005
7,9,410,3.874255e-07,3,10,6.818921e-06,7.647124e-06,9,7.125171e-06,3.994434e-05,1,2,3.427742e-07,8.82975e-06,6,1,0.9308456,3.274889e-07,4,9,6.757546e-06,4.905004e+09,0.007780095,1.366259,0.6831295,-87.94342,-114.9696,-172.8464,-179.8725,0.0
7,10,411,4.145881e-07,1,5,6.368204e-06,6.301292e-06,6,6.630053e-06,3.51385e-05,1,2,2.361176e-07,6.340767e-06,7,1,0.8276724,2.963322e-07,3,6,7.295821e-06,7.528017e+09,0.002729107,1.009707,0.5048535,-69.86823,-98.26595,-163.0416,-171.4394,3.233589
7,11,412,4.113988e-07,2,9,7.219344e-06,6.999796e-06,7,7.020945e-06,3.690142e-05,1,2,3.450663e-07,7.321854e-06,5,5,0.8763802,2.82067e-07,2,9,7.34052e-06,5.304586e+09,0.0112696,1.719195,0.8595973,-91.19139,-116.5968,-175.1653,-180.5707,0.03908189
7,12,413,3.845768e-07,2,8,6.845392e-06,7.465596e-06,9,7.749818e-06,3.585941e-05,1,3,3.542903e-07,6.257145e-06,9,1,0.93508,2.750474e-07,2,6,7.21922e-06,4.325762e+09,0.00616509,1.616731,0.8083653,-94.49094,-118.9399,-179.3128,-183.7618,0.01978983
7,13,414,3.776355e-07,1,8,6.448738e-06,7.825045e-06,5,7.223897e-06,3.997037e-05,1,1,3.188682e-07,8.72954e-06,8,4,0.8919216,3.107346e-07,2,8,7.816589e-06,8.293164e+09,0.006293549,0.9274138,0.4637069,-71.49236,-100.0039,-161.8778,-170.3893,0.3920145
7,14,415,3.853787e-07,1,8,7.113408e-06,8.698065e-06,6,6.506654e-06,3.711032e-05,1,2,3.154575e-07,6.617505e-06,6,2,0.9235466,2.982913e-07,4,7,7.206463e-06,5.708525e+09,0.006473995,1.400389,0.7001945,-79.04745,-107.0519,-166.0662,-174.0707,0.01423692
7,15,416,3.926867e-07,4,8,6.863112e-06,7.170047e-06,5,7.55938e-06,3.848308e-05,1,3,3.423199e-07,6.282237e-06,5,3,0.9354772,2.941773e-07,1,9,6.96733e-06,4.759176e+09,0.008913477,1.891502,0.9457509,-92.81014,-117.0655,-176.8603,-181.1157,0.06894756
7,16,417,3.914884e-07,1,7,6.936976e-06,7.791648e-06,5,7.302384e-06,3.777471e-05,1,3,3.965103e-07,5.715592e-06,8,2,0.9240392,3.166519e-07,5,5,6.747757e-06,4.141041e+09,0.005477785,1.567984,0.7839922,-84.00983,-111.5541,-168.966,-176.5103,0.02604497
7,17,418,4.110043e-07,1,8,6.547696e-06,9.164761e-06,8,7.191642e-06,3.884626e-05,1,3,3.238905e-07,7.016494e-06,7,1,0.899954,3.304697e-07,3,8,7.239619e-06,3.8035e+09,0.004742149,1.377299,0.6886495,-86.03261,-113.2666,-170.8765,-178.1105,0.05007549
7,18,419,4.220931e-07,1,8,6.931653e-06,7.199333e-06,9,7.27736e-06,3.716566e-05,1,1,2.858804e-07,6.704877e-06,5,5,0.9373374,2.884031e-07,3,6,7.927705e-06,8.342759e+09,0.006996195,0.9560815,0.4780408,-75.34724,-103.6454,-165.3248,-173.6229,0.4042863
7,19,420,3.586546e-07,3,8,7.553902e-06,7.740802e-06,5,7.123704e-06,4.017175e-05,1,3,2.968716e-07,8.272459e-06,6,2,0.8711499,3.06019e-07,2,6,6.984233e-06,4.520418e+09,0.01025884,1.929118,0.964559,-93.30041,-117.4315,-176.293,-180.4241,0.08851195
7,20,421,3.775656e-07,1,8,7.011291e-06,8.319325e-06,9,7.24086e-06,3.919553e-05,1,6,3.804574e-07,6.775455e-06,8,3,0.8721686,3.091077e-07,5,6,6.973513e-06,1.614424e+09,0.006183795,1.770894,0.8854472,-94.30291,-121.035,-170.5507,-177.2828,0.4822196
7,21,422,3.933026e-07,2,9,6.338958e-06,7.43589e-06,5,6.488891e-06,3.654521e-05,1,3,3.053484e-07,6.253509e-06,6,2,0.8616626,2.765011e-07,2,8,7.103185e-06,4.841731e+09,0.007862692,1.833362,0.9166808,-92.23468,-116.6065,-176.979,-181.3508,0.04953248
7,22,423,3.944641e-07,2,6,6.639257e-06,7.116438e-06,8,7.262417e-06,3.457603e-05,1,3,2.403922e-07,6.962671e-06,7,1,0.8837509,3.049172e-07,2,8,7.236002e-06,4.586105e+09,0.00647996,1.666167,0.8330834,-91.93928,-117.1737,-177.0524,-182.2869,0.01637544
7,23,424,3.225464e-07,2,5,6.296283e-06,7.951941e-06,7,7.351514e-06,3.787849e-05,1,3,3.39306e-07,7.042422e-06,7,1,0.9285185,3.119687e-07,5,6,6.885279e-06,3.904113e+09,0.005851694,1.508384,0.7541922,-90.17877,-116.3329,-174.3364,-180.4906,0.04133862
7,24,425,3.970465e-07,1,7,7.434161e-06,7.094901e-06,8,7.113247e-06,4.252536e-05,1,2,3.313578e-07,6.977387e-06,7,5,0.9294102,3.112867e-07,3,9,7.635252e-06,4.481379e+09,0.006940949,1.274751,0.6373753,-75.6076,-104.1181,-160.2217,-168.7321,0.007298757
7,25,426,3.963546e-07,2,7,6.766711e-06,8.322722e-06,7,6.536661e-06,3.899412e-05,1,3,3.743351e-07,7.178609e-06,7,1,0.9130847,2.910703e-07,3,7,6.414509e-06,4.243225e+09,0.00556725,1.590158,0.7950791,-92.78231,-117.5702,-177.8798,-182.6677,0.02157823
7,26,427,3.962153e-07,2,5,7.880889e-06,7.275306e-06,6,6.918651e-06,4.4959e-05,1,2,2.93141e-07,8.235305e-06,8,1,0.9275383,3.372909e-07,5,6,6.707977e-06,5.196243e+09,0.007357206,1.553683,0.7768415,-87.2486,-113.6488,-172.8953,-179.2955,0.001636949
7,27,428,3.768765e-07,1,8,6.547485e-06,8.674217e-06,5,7.274188e-06,3.701027e-05,1,2,4.032889e-07,9.238466e-06,8,1,0.9389925,2.251796e-07,2,5,5.637781e-06,6.965427e+09,0.005025702,1.516552,0.7582758,-87.57926,-113.4337,-177.4263,-183.2807,0.1339095
7,28,429,4.164703e-07,2,8,7.669373e-06,7.198041e-06,9,7.2018e-06,3.860518e-05,1,2,3.046588e-07,7.366473e-06,6,5,0.9412628,3.245165e-07,3,7,7.73387e-06,4.616953e+09,0.01338633,1.719728,0.8598641,-92.80364,-118.2066,-174.8241,-180.2271,0.1394671
7,29,430,4.119852e-07,1,6,6.118752e-06,5.969725e-06,5,6.943507e-06,3.874783e-05,1,3,3.684757e-07,8.116362e-06,8,3,0.9159055,2.942352e-07,1,6,6.483874e-06,4.433239e+09,0.004303755,1.532795,0.7663977,-80.19791,-108.2827,-166.7939,-174.8787,0.009551992
7,30,431,3.774873e-07,1,8,7.348631e-06,6.867941e-06,10,6.615492e-06,3.837608e-05,1,3,3.384781e-07,7.254398e-06,7,2,0.8575901,3.080533e-07,2,6,7.0574e-06,4.12235e+09,0.0055981,1.612905,0.8064527,-87.58403,-114.7293,-172.4065,-179.5518,0.03085262
7,31,432,4.055448e-07,3,6,6.257936e-06,6.213342e-06,4,6.767639e-06,3.714553e-05,1,4,3.552757e-07,7.871553e-06,7,2,0.899044,3.229616e-07,2,6,5.860544e-06,3.845831e+09,0.007852393,1.942867,0.9714334,-93.83194,-117.534,-176.5817,-180.2838,0.133453
7,32,433,4.059992e-07,2,8,7.157568e-06,6.446905e-06,9,6.970546e-06,3.717149e-05,1,2,3.742559e-07,8.070448e-06,7,4,0.9299872,3.030837e-07,3,6,8.009113e-06,4.817654e+09,0.01196245,1.683568,0.8417841,-91.68138,-117.3835,-174.5599,-180.262,0.05377123
7,33,434,3.918462e-07,3,8,7.940072e-06,7.495399e-06,8,7.410398e-06,3.85003e-05,1,3,2.809416e-07,8.722968e-06,8,2,0.8780454,3.220233e-07,5,7,8.278799e-06,3.177483e+09,0.01536249,1.866944,0.9334719,-97.27553,-121.3495,-175.4526,-179.5266,0.4709823
7,34,435,3.672829e-07,2,6,6.926942e-06,7.828254e-06,7,6.48759e-06,3.635493e-05,1,2,2.591182e-07,7.57321e-06,5,1,0.8446112,2.791328e-07,4,7,7.094942e-06,6.036281e+09,0.005945479,1.347056,0.6735279,-83.29033,-110.5399,-171.1639,-178.4134,0.03370326
7,35,436,3.894936e-07,1,8,6.765077e-06,7.631379e-06,9,7.177194e-06,3.846323e-05,1,3,3.887099e-07,6.394044e-06,7,1,0.9562631,2.913803e-07,5,7,6.738643e-06,3.701079e+09,0.004716666,1.304565,0.6522825,-88.4204,-114.8075,-173.0506,-179.4377,0.05986721
7,36,437,3.443346e-07,1,7,7.586608e-06,7.896385e-06,6,7.669268e-06,3.76943e-05,1,2,3.470354e-07,6.943504e-06,7,2,0.997898,3.134053e-07,4,9,7.28463e-06,5.106203e+09,0.007729513,1.418132,0.7090659,-81.08884,-109.0701,-166.3693,-174.3505,1.47925e-06
7,37,438,3.885284e-07,2,8,6.24436e-06,7.034541e-06,8,7.76779e-06,3.690812e-05,1,3,3.466753e-07,6.240985e-06,8,1,0.9259435,2.783862e-07,2,9,7.364702e-06,4.269076e+09,0.006032638,1.596798,0.7983989,-93.09716,-117.9881,-177.8988,-182.7897,0.02074347
7,38,439,3.948473e-07,2,9,6.873713e-06,7.087684e-06,6,7.489725e-06,3.65653e-05,1,5,3.439065e-07,6.706854e-06,5,1,0.9321969,2.778208e-07,2,8,6.267428e-06,3.051873e+09,0.004661157,1.744346,0.8721728,-94.90849,-119.0635,-177.9149,-182.0699,0.1687918
7,39,440,4.211962e-07,2,8,6.936515e-06,7.199155e-06,7,6.971463e-06,3.71058e-05,1,2,3.481819e-07,6.99676e-06,5,4,0.9232942,3.195508e-07,3,7,7.989399e-06,5.284604e+09,0.01021199,1.651637,0.8258183,-90.54254,-116.066,-174.9117,-180.4351,0.01197902
7,40,441,4.213222e-07,2,6,7.16664e-06,7.25876e-06,6,6.43305e-06,3.604092e-05,1,6,2.769198e-07,7.612856e-06,8,5,0.8327759,3.159496e-07,3,7,8.530489e-06,1.684005e+09,0.007555032,1.854938,0.9274691,-94.71646,-120.6502,-170.461,-176.3947,0.4867549
7,41,442,3.75265e-07,1,6,7.004526e-06,7.693987e-06,7,7.098001e-06,3.964484e-05,1,2,3.625651e-07,8.815857e-06,5,2,0.8969912,3.054266e-07,4,6,7.273767e-06,5.600661e+09,0.00488325,1.210467,0.6052337,-73.68026,-102.1348,-161.758,-170.2125,0.009637134
7,42,443,4.319667e-07,1,6,7.880676e-06,8.709822e-06,6,6.899671e-06,4.241516e-05,1,2,3.949348e-07,7.337973e-06,7,3,0.9288325,3.45215e-07,4,8,7.447777e-06,4.777774e+09,0.005690795,1.190263,0.5951317,-74.46784,-102.8734,-160.5006,-168.9062,0.0006222035
7,43,444,4.573016e-07,1,8,5.976014e-06,7.539794e-06,7,7.124895e-06,4.723229e-05,1,1,2.218797e-07,7.192686e-06,8,2,0.9681239,4.091968e-07,3,10,7.393179e-06,7.891507e+09,0.006247569,0.9681441,0.484072,-72.44434,-100.8031,-162.4304,-170.7892,0.2995967
7,44,445,4.014615e-07,2,6,7.722217e-06,6.787733e-06,7,6.301723e-06,3.937321e-05,1,2,3.930445e-07,8.736073e-06,6,1,0.9085165,2.916121e-07,4,10,6.883799e-06,5.362464e+09,0.005946815,1.266986,0.6334931,-84.88327,-111.3848,-171.7277,-178.2293,0.002648502
7,45,446,3.823581e-07,2,10,6.321884e-06,7.501902e-06,6,7.289347e-06,3.85721e-05,1,3,3.162463e-07,6.459325e-06,7,1,0.8543434,2.710672e-07,2,6,6.226601e-06,4.949964e+09,0.005664547,1.724673,0.8623363,-92.18619,-116.8385,-178.5466,-183.1988,0.02243455
7,46,447,4.172854e-07,4,7,6.75645e-06,7.941918e-06,7,7.321244e-06,3.488756e-05,1,3,3.668266e-07,6.441216e-06,7,1,0.9371969,2.789709e-07,1,9,6.516484e-06,4.969658e+09,0.005165311,1.605692,0.802846,-92.42733,-117.1969,-179.2229,-183.9925,0.004964798
7,47,448,3.559031e-07,1,7,6.523349e-06,9.303329e-06,7,7.253578e-06,4.862832e-05,1,2,2.970962e-07,9.278989e-06,6,3,0.8445332,2.881338e-07,2,7,6.960078e-06,4.86278e+09,0.00483352,1.247427,0.6237136,-75.40797,-103.9313,-162.303,-170.8264,5.769733e-05
7,48,449,3.653494e-07,1,7,6.272351e-06,7.898785e-06,5,7.075353e-06,3.644214e-05,1,3,2.387984e-07,7.86271e-06,7,1,0.9093327,3.320295e-07,4,6,7.276205e-06,4.468963e+09,0.00530267,1.553959,0.7769793,-79.91638,-107.9999,-165.6756,-173.7591,0.009032172
7,49,450,3.4303e-07,2,7,6.596906e-06,8.461886e-06,6,7.192425e-06,4.012196e-05,1,2,3.65278e-07,6.221146e-06,6,3,0.933609,2.695037e-07,3,7,5.662997e-06,5.55903e+09,0.009002664,1.686613,0.8433064,-91.86707,-116.7856,-177.2233,-182.1419,0.02357854
8,0,451,3.814935e-07,1,6,6.275545e-06,7.519713e-06,5,6.486775e-06,3.590988e-05,1,3,2.022139e-07,6.266815e-06,7,1,0.8407603,2.637972e-07,3,7,7.135035e-06,5.070773e+09,0.003646977,1.401518,0.7007592,-73.29871,-101.7361,-161.7809,-170.2183,0.0
8,1,452,4.233603e-07,2,6,6.838755e-06,7.034541e-06,7,7.568859e-06,3.690812e-05,1,3,3.466753e-07,6.240985e-06,5,1,0.9288562,2.783862e-07,1,9,7.364702e-06,5.060124e+09,0.003809193,1.485755,0.7428777,-91.08634,-116.2679,-179.3612,-184.5428,0.0
8,2,453,4.573016e-07,1,8,5.976014e-06,7.180525e-06,7,7.124895e-06,4.723229e-05,1,2,2.682337e-07,7.192686e-06,8,1,0.933861,4.091968e-07,3,10,7.393179e-06,4.947744e+09,0.005046451,1.244129,0.6220645,-76.44872,-104.5415,-163.307,-171.3998,0.0
8,3,454,3.508394e-07,2,9,6.452982e-06,7.260848e-06,6,7.717416e-06,4.013841e-05,1,3,3.365958e-07,6.373588e-06,5,3,0.9286145,2.774383e-07,1,9,6.46411e-06,4.49682e+09,0.008076118,1.86041,0.930205,-94.05119,-118.1496,-178.0373,-182.1357,0.06450151
8,4,455,3.668863e-07,1,7,6.557485e-06,7.457911e-06,6,7.066728e-06,4.072806e-05,1,3,2.502226e-07,8.008447e-06,8,1,0.9099241,3.345257e-07,4,5,7.110018e-06,4.231414e+09,0.005497313,1.635315,0.8176574,-83.98844,-111.6298,-169.1166,-176.758,0.02675535
8,5,456,3.966612e-07,2,6,6.990149e-06,7.295436e-06,6,6.177593e-06,3.999304e-05,1,3,3.666706e-07,7.413928e-06,6,2,0.9999285,2.907081e-07,5,9,6.648056e-06,3.504401e+09,0.008696532,1.704955,0.8524777,-93.79774,-118.6916,-175.2966,-180.1904,0.0997899
8,6,457,3.975003e-07,1,7,6.330721e-06,7.877895e-06,5,7.146491e-06,3.841934e-05,1,5,3.876723e-07,7.138797e-06,7,1,0.9719474,2.933972e-07,5,5,6.720108e-06,2.662023e+09,0.004488265,1.703628,0.8518142,-94.59993,-119.2301,-176.5834,-181.2136,0.227031
8,7,458,3.911988e-07,3,7,7.066026e-06,8.348688e-06,7,7.14635e-06,3.703005e-05,1,2,2.672695e-07,6.839767e-06,6,2,0.8996549,3.013536e-07,2,7,7.221709e-06,6.046327e+09,0.009791687,1.720836,0.8604182,-92.05359,-116.7496,-177.7749,-182.4709,0.05610542
8,8,459,3.960581e-07,2,6,6.494179e-06,7.34779e-06,5,6.580569e-06,3.621783e-05,1,5,3.644774e-07,7.051283e-06,8,1,0.9255337,2.791323e-07,1,5,7.079168e-06,3.51232e+09,0.00458341,1.860155,0.9300777,-93.99829,-117.8142,-178.2983,-182.1142,0.137852
8,9,460,3.781398e-07,3,5,7.175404e-06,7.864604e-06,7,7.55471e-06,3.886819e-05,1,3,3.369098e-07,7.03475e-06,5,3,0.9292625,3.115422e-07,4,7,7.589883e-06,3.553364e+09,0.009983009,1.771757,0.8858784,-95.68862,-119.9513,-176.7088,-180.9715,0.1083511
8,10,461,3.944641e-07,2,6,6.639257e-06,7.116438e-06,6,7.262417e-06,3.457603e-05,1,1,2.403922e-07,7.486332e-06,7,1,0.8837509,2.809298e-07,2,8,6.763839e-06,1.09111e+10,0.006677672,1.232213,0.6161064,-79.35758,-106.6028,-171.8687,-179.1139,1.298304
8,11,462,3.710967e-07,2,6,6.96728e-06,6.927258e-06,8,6.571205e-06,3.661263e-05,1,3,2.956673e-07,7.363945e-06,8,1,0.8460156,2.956773e-07,3,6,7.088216e-06,4.421376e+09,0.006367467,1.676693,0.8383464,-91.90703,-117.1113,-176.7785,-181.9828,0.02341675
8,12,463,4.339327e-07,2,7,6.127018e-06,6.914386e-06,5,7.129337e-06,3.762745e-05,1,3,3.529595e-07,7.449116e-06,8,1,0.9191959,2.854906e-07,1,7,6.841717e-06,5.421093e+09,0.005106974,1.758042,0.8790212,-91.60141,-115.977,-179.2015,-183.5771,0.03355759
8,13,464,4.439733e-07,1,8,6.792413e-06,8.124624e-06,5,6.648147e-06,3.770118e-05,1,3,3.906913e-07,7.246118e-06,7,1,0.8637276,3.091405e-07,2,7,7.599496e-06,4.893062e+09,0.003924927,1.508133,0.7540666,-86.38891,-112.6142,-174.2422,-180.4675,3.140462e-05
8,14,465,3.684567e-07,2,8,6.585551e-06,7.042912e-06,8,7.029852e-06,3.662476e-05,1,3,2.900459e-07,7.656354e-06,5,5,0.8801013,3.081605e-07,2,7,7.744095e-06,3.808062e+09,0.01085083,1.839315,0.9196573,-94.97615,-119.3664,-176.2356,-180.6259,0.1080695
