gen,idx,total_index,WN,LN,WP,LP,MC,CF,RL,FREQ,AMPRF,TEMP,Area,VOUTMAX,POUT_AVG,PIN_AVG,PCE,PIDBM,DELTAVO,FOM1,FOM2,FOM3,cost
14,44,794,7.24E-06,7.48E-07,1.72E-05,9.34E-07,3,2,206419,9.20E+08,0.5,27,7.43E-10,0.495531,1.17E-06,1.24E-06,93.8593,-29.0596,0.00381668,663.459,19279.9,38907.5,0.000159783
14,45,795,4.29E-06,6.28E-07,1.55E-05,9.38E-07,5,2,224315,9.20E+08,0.5,27,9.35E-10,0.530396,1.23E-06,1.46E-06,84.2885,-28.3611,0.0025996,637.727,18086.7,34100.3,5.06179
14,46,796,4.29E-06,5.30E-07,1.73E-05,9.38E-07,3,2,221816,9.20E+08,0.5,27,7.37E-10,0.52196,1.21E-06,1.35E-06,89.5203,-28.7018,0.00394875,666.538,19130.8,36651.9,0
14,47,797,6.33E-06,6.77E-07,1.40E-05,9.38E-07,3,2,190740,9.20E+08,0.5,27,7.35E-10,0.521206,1.40E-06,1.72E-06,81.0967,-27.6326,0.00412379,602.947,16661,31966.2,152.354
14,48,798,6.52E-06,6.28E-07,1.55E-05,9.38E-07,4,2,242247,9.20E+08,0.5,27,8.37E-10,0.523578,1.11E-06,1.29E-06,86.3821,-28.9089,0.00311281,645.165,18651,35622.2,0
14,49,799,5.62E-06,5.77E-07,1.43E-05,9.62E-07,3,2,223048,9.20E+08,0.5,27,7.34E-10,0.533027,1.25E-06,1.52E-06,82.3381,-28.179,0.00414705,626.061,17641.8,33097.3,70.8559
15,0,800,4.29E-06,6.48E-07,1.72E-05,9.74E-07,3,1,190740,9.20E+08,0.5,27,5.39E-10,0.275547,3.77E-07,6.57E-07,57.3347,-31.824,0.00329217,225.361,7171.89,26027.9,7654.1
15,1,801,9.39E-06,6.76E-07,1.55E-05,9.38E-07,3,2,219365,9.20E+08,0.5,27,7.42E-10,0.500769,1.12E-06,1.37E-06,81.8881,-28.6389,0.00381335,584.957,16752.6,33453.7,96.8416
15,2,802,4.29E-06,6.16E-07,1.52E-05,9.38E-07,3,2,211024,9.20E+08,0.5,27,7.34E-10,0.531104,1.31E-06,1.55E-06,84.8952,-28.1028,0.00423849,643.175,18075,34032.9,0.10973
15,3,803,1.10E-05,6.77E-07,1.03E-05,9.31E-07,2,2,199384,9.20E+08,0.5,27,6.34E-10,0.516024,1.31E-06,1.81E-06,72.4774,-27.4291,0.00523122,533.505,14633.6,28358.3,1568.16
15,4,804,4.29E-06,7.11E-07,1.23E-05,9.10E-07,3,2,283421,9.20E+08,0.5,27,7.28E-10,0.566383,1.12E-06,1.45E-06,77.1154,-28.396,0.00427467,623.043,17691.9,31236.7,621.667
15,5,805,7.55E-06,6.74E-07,1.23E-05,9.38E-07,3,2,234689,9.20E+08,0.5,27,7.33E-10,0.536438,1.21E-06,1.52E-06,79.4053,-28.1867,0.00402167,607.624,17126.9,31927.2,313.005
15,6,806,4.29E-06,5.90E-07,1.84E-05,9.38E-07,2,2,212675,9.20E+08,0.5,27,6.40E-10,0.509494,1.20E-06,1.26E-06,95.0558,-28.9935,0.00508603,690.85,20030.2,39313.8,0.0311129
15,7,807,5.15E-06,6.77E-07,1.52E-05,9.38E-07,2,1,176721,9.20E+08,0.5,27,4.35E-10,0.299247,4.85E-07,8.00E-07,60.7012,-30.9706,0.00474571,259.115,8024.95,26817.2,5904.66
15,8,808,6.69E-06,5.85E-07,1.50E-05,8.98E-07,2,2,221816,9.20E+08,0.5,27,6.35E-10,0.530838,1.25E-06,1.46E-06,85.3197,-28.3432,0.00560395,646.067,18311.6,34495.7,0
15,9,809,3.34E-06,6.30E-07,1.72E-05,9.66E-07,3,2,174336,9.20E+08,0.5,27,7.38E-10,0.501003,1.41E-06,1.70E-06,82.8858,-27.6894,0.00406103,592.361,16402.1,32738.6,44.6975
15,10,810,4.29E-06,5.65E-07,1.43E-05,8.98E-07,3,2,292666,9.20E+08,0.5,27,7.31E-10,0.559442,1.05E-06,1.21E-06,87.3196,-29.1813,0.00424906,696.839,20334.7,36348.2,0
15,11,811,9.83E-06,6.70E-07,1.52E-05,9.38E-07,2,2,205533,9.20E+08,0.5,27,6.42E-10,0.497471,1.18E-06,1.49E-06,79.2968,-28.2736,0.00511065,562.716,15910,31981.8,325.264
15,12,812,9.79E-06,7.28E-07,1.31E-05,9.38E-07,3,2,223048,9.20E+08,0.5,27,7.39E-10,0.510481,1.15E-06,1.33E-06,86.2806,-28.7679,0.00376408,628.289,18074.5,35406.9,0
15,13,813,8.25E-06,6.08E-07,1.62E-05,9.38E-07,3,2,218236,9.20E+08,0.5,27,7.40E-10,0.50678,1.15E-06,1.27E-06,90.9481,-28.9646,0.00388707,657.475,19043.5,37577.5,0
15,14,814,2.64E-06,6.10E-07,1.54E-05,9.38E-07,2,1,260333,9.20E+08,0.5,27,4.32E-10,0.376609,5.24E-07,6.68E-07,78.4444,-31.7537,0.00458504,421.424,13381.8,35532.2,429.879
15,15,815,9.88E-06,7.38E-07,1.31E-05,9.49E-07,2,1,239809,9.20E+08,0.5,27,4.40E-10,0.292041,3.40E-07,5.14E-07,66.0413,-32.8882,0.00406161,275.122,9048.26,30982.9,3594.66
15,16,816,9.48E-06,6.11E-07,1.69E-05,9.38E-07,2,2,206419,9.20E+08,0.5,27,6.43E-10,0.493238,1.15E-06,1.41E-06,81.7738,-28.5041,0.00524766,575.356,16400,33249.7,104.083
15,17,817,7.55E-06,6.28E-07,1.52E-05,8.95E-07,2,2,223048,9.20E+08,0.5,27,6.37E-10,0.523214,1.21E-06,1.38E-06,87.2065,-28.5897,0.00533526,650.87,18608.2,35565.1,0
15,18,818,1.04E-06,6.48E-07,1.84E-05,9.27E-07,3,2,173019,9.20E+08,0.5,27,7.35E-10,0.44673,1.12E-06,1.51E-06,74.05,-28.2141,0.0038914,471.885,13313.8,29802.8,1199.05
15,19,819,4.58E-06,6.69E-07,1.52E-05,1.00E-06,2,2,236321,9.20E+08,0.5,27,6.37E-10,0.524951,1.15E-06,1.32E-06,86.5974,-28.7833,0.00526183,648.47,18665.1,35555.9,0
15,20,820,8.94E-06,5.13E-07,1.55E-05,9.35E-07,4,2,190740,9.20E+08,0.5,27,8.38E-10,0.505956,1.31E-06,1.73E-06,75.9788,-27.6191,0.00327609,548.366,15145.4,29934.3,813.824
15,21,821,6.57E-06,6.16E-07,1.63E-05,9.38E-07,4,2,198864,9.20E+08,0.5,27,8.39E-10,0.509019,1.28E-06,1.56E-06,81.8652,-28.0692,0.00320319,594.429,16685.1,32778.9,98.2686
15,22,822,9.83E-06,7.29E-07,1.18E-05,1.00E-06,2,1,203022,9.20E+08,0.5,27,4.38E-10,0.268439,3.39E-07,6.09E-07,55.738,-32.1534,0.00405701,213.433,6862.61,25564.9,8563.1
15,23,823,5.00E-07,5.90E-07,1.92E-05,9.25E-07,4,2,186137,9.20E+08,0.5,27,8.36E-10,0.381659,7.44E-07,1.17E-06,63.651,-29.324,0.00313686,346.535,10161.8,26625.3,4557.91
15,24,824,7.55E-06,6.03E-07,1.38E-05,9.03E-07,4,2,206419,9.20E+08,0.5,27,8.34E-10,0.528224,1.33E-06,1.73E-06,76.8077,-27.624,0.00326025,578.748,15987.3,30266.2,671.132
15,25,825,2.51E-06,7.31E-07,1.80E-05,1.00E-06,2,2,219437,9.20E+08,0.5,27,6.40E-10,0.496615,1.10E-06,1.24E-06,88.7895,-29.0691,0.00485697,628.995,18284.3,36817.9,9.17E-05
15,26,826,4.93E-06,6.03E-07,1.48E-05,9.38E-07,3,2,194498,9.20E+08,0.5,27,7.34E-10,0.528169,1.41E-06,1.69E-06,83.1623,-27.7098,0.0044239,626.563,17362,32872,33.7732
15,27,827,4.47E-06,5.90E-07,1.72E-05,9.38E-07,3,2,206419,9.20E+08,0.5,27,7.38E-10,0.515337,1.26E-06,1.42E-06,89.252,-28.4908,0.00398421,656.108,18693,36273.4,0
15,28,828,4.93E-06,5.54E-07,1.34E-05,9.38E-07,2,1,239951,9.20E+08,0.5,27,4.31E-10,0.388773,6.08E-07,8.15E-07,74.5843,-30.89,0.00487427,413.628,12777,32864.8,1084.97
15,29,829,4.99E-06,5.75E-07,1.85E-05,9.05E-07,3,2,245425,9.20E+08,0.5,27,7.39E-10,0.518007,1.07E-06,1.24E-06,86.8744,-29.0767,0.00385369,641.939,18665.5,36033.2,0
15,30,830,6.27E-06,5.40E-07,1.72E-05,9.49E-07,2,2,269953,9.20E+08,0.5,27,6.39E-10,0.521412,9.91E-07,1.01E-06,98.568,-29.9782,0.00477087,733.133,21978,42151,127.304
15,31,831,4.69E-06,6.38E-07,1.84E-05,9.38E-07,2,2,180405,9.20E+08,0.5,27,6.40E-10,0.496751,1.34E-06,1.53E-06,87.8139,-28.1633,0.00537152,622.254,17524.7,35278.7,8.45E-05
15,32,832,4.57E-06,6.28E-07,1.40E-05,9.38E-07,2,2,261569,9.20E+08,0.5,27,6.32E-10,0.549277,1.14E-06,1.23E-06,92.0694,-29.0848,0.00550318,721.394,20981.6,38198.6,0
15,33,833,8.13E-06,6.72E-07,1.42E-05,9.13E-07,3,1,136100,9.20E+08,0.5,27,5.37E-10,0.231636,3.77E-07,7.92E-07,47.6532,-31.0151,0.00286099,157.458,4883.57,21082.9,13948.4
15,34,834,7.55E-06,5.44E-07,1.78E-05,9.38E-07,2,2,223048,9.20E+08,0.5,27,6.42E-10,0.505102,1.12E-06,1.30E-06,86.2722,-28.8566,0.00490485,621.608,17937.5,35512.6,0
15,35,835,8.13E-06,7.14E-07,1.60E-05,1.00E-06,2,2,237139,9.20E+08,0.5,27,6.44E-10,0.499729,1.03E-06,1.09E-06,94.325,-29.6099,0.00492256,672.4,19909.7,39841,5.87E-07
15,36,836,3.89E-06,6.88E-07,1.73E-05,9.45E-07,4,2,248128,9.20E+08,0.5,27,8.38E-10,0.519032,1.06E-06,1.25E-06,84.9845,-29.0219,0.00293737,629.216,18261,35182.9,0.00241689
15,37,837,2.01E-06,5.79E-07,1.61E-05,9.41E-07,2,2,264839,9.20E+08,0.5,27,6.33E-10,0.537876,1.07E-06,1.25E-06,86.1097,-29.0377,0.0051304,660.693,19185,35668.1,0
15,38,838,7.55E-06,6.49E-07,1.67E-05,9.31E-07,2,2,223772,9.20E+08,0.5,27,6.41E-10,0.507213,1.13E-06,1.38E-06,81.8984,-28.6064,0.00478375,592.56,16951,33419.8,96.2006
15,39,839,2.45E-06,5.94E-07,1.60E-05,9.48E-07,5,2,241831,9.20E+08,0.5,27,9.33E-10,0.53327,1.15E-06,1.26E-06,91.4543,-29.0026,0.00265164,695.692,20176.9,37836.1,0
15,40,840,7.55E-06,5.80E-07,1.43E-05,9.38E-07,3,2,224635,9.20E+08,0.5,27,7.36E-10,0.525967,1.21E-06,1.40E-06,86.6215,-28.5479,0.00403741,649.906,18553.5,35274.9,0
15,41,841,7.21E-06,6.64E-07,1.28E-05,9.03E-07,2,2,242329,9.20E+08,0.5,27,6.33E-10,0.541826,1.19E-06,1.43E-06,83.3331,-28.4431,0.00555215,644.085,18319.8,33811.2,27.7869
15,42,842,2.39E-06,5.48E-07,1.86E-05,8.98E-07,2,2,203022,9.20E+08,0.5,27,6.36E-10,0.51275,1.27E-06,1.44E-06,88.2016,-28.4118,0.0050864,645.132,18329.3,35747.1,0
15,43,843,1.02E-05,6.69E-07,1.72E-05,9.67E-07,3,2,135070,9.20E+08,0.5,27,7.47E-10,0.44809,1.45E-06,1.80E-06,80.3599,-27.4463,0.00552996,513.654,14097.9,31462.3,215.323
15,44,844,5.62E-06,5.90E-07,1.21E-05,9.38E-07,3,2,234689,9.20E+08,0.5,27,7.29E-10,0.555404,1.29E-06,1.62E-06,79.9211,-27.9103,0.00470308,633.194,17672.6,31819.4,257.951
15,45,845,8.13E-06,6.77E-07,1.23E-05,8.95E-07,2,2,190740,9.20E+08,0.5,27,6.33E-10,0.527801,1.44E-06,1.84E-06,78.07,-27.3555,0.00560141,587.788,16079.3,30464.6,480.25
15,46,846,1.60E-06,6.28E-07,2.00E-05,9.38E-07,3,3,188042,9.20E+08,0.5,27,9.40E-10,0.553991,1.60E-06,2.02E-06,79.1894,-26.9565,0.00677749,625.801,16869.4,30450.6,337.632
15,47,847,4.47E-06,4.76E-07,1.12E-05,9.38E-07,3,2,209324,9.20E+08,0.5,27,7.25E-10,0.570172,1.53E-06,1.89E-06,81.1064,-27.2442,0.0047814,659.671,17972.2,31520.6,151.601
15,48,848,3.27E-06,4.76E-07,1.50E-05,9.35E-07,4,2,186845,9.20E+08,0.5,27,8.31E-10,0.536492,1.51E-06,1.87E-06,81.0107,-27.2865,0.00363043,619.972,16916.8,31532.3,159.144
15,49,849,1.31E-06,5.82E-07,1.82E-05,9.38E-07,3,2,209030,9.20E+08,0.5,27,7.36E-10,0.488449,1.11E-06,1.23E-06,90.6139,-29.1129,0.00392063,631.365,18380.9,37631.1,0.00106735
16,0,850,1.04E-05,7.53E-07,1.15E-05,1.00E-06,3,2,203172,9.20E+08,0.5,27,7.39E-10,0.500561,1.21E-06,1.42E-06,84.8255,-28.4689,0.0037538,605.689,17243.3,34448,0.304339
16,1,851,4.47E-06,5.02E-07,1.52E-05,9.38E-07,4,2,218060,9.20E+08,0.5,27,8.33E-10,0.537462,1.30E-06,1.56E-06,83.5737,-28.0752,0.00339814,640.743,17989,33470.2,20.3437
16,2,852,6.57E-06,6.51E-07,1.49E-05,9.38E-07,2,2,220782,9.20E+08,0.5,27,6.37E-10,0.523076,1.22E-06,1.36E-06,89.5087,-28.662,0.00532036,667.877,19142.6,36596.3,0
16,3,853,8.90E-06,6.81E-07,1.72E-05,9.25E-07,3,2,212073,9.20E+08,0.5,27,7.44E-10,0.493077,1.12E-06,1.32E-06,85.2964,-28.8059,0.0037501,599.945,17282,35049.2,0.00038342
16,4,854,5.00E-07,5.64E-07,2.00E-05,9.38E-07,2,2,186456,9.20E+08,0.5,27,6.38E-10,0.3715,7.12E-07,1.11E-06,64.0225,-29.5362,0.00480553,339.279,10021,26974.5,4400.68
16,5,855,4.29E-06,6.38E-07,1.72E-05,9.38E-07,5,2,193844,9.20E+08,0.5,27,9.38E-10,0.510058,1.31E-06,1.57E-06,83.5429,-28.0374,0.0027884,607.848,17042.5,33412.8,21.2306
16,6,856,1.01E-06,5.91E-07,2.00E-05,9.72E-07,3,2,203022,9.20E+08,0.5,27,7.40E-10,0.44187,9.28E-07,1.18E-06,78.8598,-29.2938,0.0038907,497.069,14561,32953.2,377.052
16,7,857,9.83E-06,6.26E-07,1.24E-05,9.38E-07,3,2,212271,9.20E+08,0.5,27,7.36E-10,0.518535,1.24E-06,1.68E-06,73.8989,-27.7412,0.00394889,546.616,15163.8,29243.5,1232.34
16,8,858,3.70E-06,6.77E-07,1.74E-05,8.98E-07,3,2,274082,9.20E+08,0.5,27,7.36E-10,0.530103,1.01E-06,1.17E-06,86.045,-29.3126,0.00395522,650.658,19072.5,35978.7,0
16,9,859,9.83E-06,5.62E-07,1.93E-05,9.31E-07,3,2,162756,9.20E+08,0.5,27,7.47E-10,0.466797,1.31E-06,1.42E-06,91.9594,-28.4746,0.00485747,612.337,17436,37352.5,0.00881942
16,10,860,3.34E-06,5.90E-07,1.81E-05,9.30E-07,4,2,195581,9.20E+08,0.5,27,8.38E-10,0.508671,1.30E-06,1.51E-06,85.7433,-28.205,0.00319059,622.162,17548.1,34497.9,0
16,11,861,1.16E-06,6.10E-07,2.00E-05,9.20E-07,4,2,253024,9.20E+08,0.5,27,8.38E-10,0.479524,8.77E-07,1.07E-06,82.1793,-29.7164,0.00295982,562.133,16704.5,34835.7,79.5665
16,12,862,8.58E-06,5.77E-07,1.43E-05,9.31E-07,2,2,192980,9.20E+08,0.5,27,6.37E-10,0.513793,1.34E-06,1.72E-06,78.0844,-27.6471,0.00552722,572.294,15822.2,30795,478.255
16,13,863,4.73E-06,6.61E-07,1.11E-05,9.38E-07,2,2,273342,9.20E+08,0.5,27,6.27E-10,0.571927,1.18E-06,1.44E-06,81.8147,-28.4079,0.00580054,667.48,18961.7,33154,101.46
16,14,864,8.25E-06,6.07E-07,1.67E-05,9.10E-07,3,2,220502,9.20E+08,0.5,27,7.40E-10,0.507583,1.15E-06,1.43E-06,79.9446,-28.4317,0.00359697,578.845,16457.6,32423.4,255.567
16,15,865,1.95E-06,7.05E-07,1.82E-05,9.69E-07,3,2,224315,9.20E+08,0.5,27,7.38E-10,0.496364,1.07E-06,1.20E-06,89.4798,-29.214,0.00386809,633.565,18509,37289.1,0.000105789
16,16,866,3.89E-06,5.44E-07,1.95E-05,1.00E-06,2,2,211761,9.20E+08,0.5,27,6.43E-10,0.495195,1.13E-06,1.26E-06,90.1986,-29.0046,0.00503554,637.151,18480.3,37319.3,0.000184691
16,17,867,4.93E-06,6.69E-07,1.47E-05,9.81E-07,3,2,226561,9.20E+08,0.5,27,7.35E-10,0.526989,1.20E-06,1.44E-06,83.866,-28.4287,0.00402709,630.454,17923,34010.2,12.86
16,18,868,3.74E-06,5.90E-07,1.84E-05,9.36E-07,3,2,233024,9.20E+08,0.5,27,7.39E-10,0.514896,1.12E-06,1.26E-06,88.6866,-28.9963,0.0035888,651.394,18888,36683.2,0
16,19,869,2.64E-06,4.55E-07,2.00E-05,9.10E-07,2,2,205556,9.20E+08,0.5,27,6.39E-10,0.507368,1.23E-06,1.37E-06,89.4087,-28.6183,0.00524113,647.096,18518.8,36499.7,0
16,20,870,1.04E-05,7.38E-07,1.21E-05,9.38E-07,3,1,188990,9.20E+08,0.5,27,5.38E-10,0.260716,3.43E-07,5.88E-07,58.3044,-32.3098,0.00279721,216.838,7006,26872.1,7126.99
16,21,871,2.14E-06,6.08E-07,1.93E-05,1.00E-06,2,2,210175,9.20E+08,0.5,27,6.41E-10,0.4868,1.10E-06,1.30E-06,85.049,-28.8758,0.00484714,590.59,17053.8,35032.4,0.00139391
16,22,872,4.29E-06,6.69E-07,2.00E-05,1.00E-06,2,2,174719,9.20E+08,0.5,27,6.46E-10,0.472068,1.25E-06,1.33E-06,93.7838,-28.7684,0.0054929,631.536,18168.3,38486.6,0.00624172
16,23,873,4.93E-06,7.08E-07,1.54E-05,9.29E-07,5,2,223048,9.20E+08,0.5,27,9.36E-10,0.525748,1.21E-06,1.49E-06,81.4008,-28.2639,0.0026336,610.482,17254.6,32819.1,129.542
16,24,874,4.29E-06,5.90E-07,1.76E-05,8.98E-07,2,2,200970,9.20E+08,0.5,27,6.37E-10,0.518166,1.31E-06,1.46E-06,89.7961,-28.3509,0.00549674,663.731,18817.4,36315.4,0
16,25,875,4.29E-06,6.22E-07,1.90E-05,9.38E-07,2,2,190740,9.20E+08,0.5,27,6.41E-10,0.497221,1.27E-06,1.42E-06,89.2519,-28.4665,0.00522722,633.043,18020.5,36242.4,6.18E-05
16,26,876,5.00E-07,5.65E-07,1.72E-05,8.89E-07,3,2,280234,9.20E+08,0.5,27,7.31E-10,0.481895,7.95E-07,1.06E-06,75.3386,-29.7668,0.00431023,517.889,15415.9,31990.2,933.42
16,27,877,3.45E-06,6.69E-07,1.76E-05,9.48E-07,5,2,252301,9.20E+08,0.5,27,9.38E-10,0.519029,1.04E-06,1.25E-06,83.3269,-29.0201,0.00250692,616.94,17903.7,34494.5,27.9913
16,28,878,8.31E-06,5.94E-07,1.66E-05,9.38E-07,5,2,214451,9.20E+08,0.5,27,9.41E-10,0.503305,1.15E-06,1.30E-06,88.5503,-28.8483,0.00260019,635.752,18340.3,36439.8,0
16,29,879,7.55E-06,6.48E-07,1.43E-05,9.38E-07,2,2,223048,9.20E+08,0.5,27,6.37E-10,0.522242,1.20E-06,1.37E-06,87.794,-28.6375,0.00530405,654.038,18730,35864.6,0
16,30,880,4.29E-06,6.10E-07,1.16E-05,9.10E-07,3,2,270894,9.20E+08,0.5,27,7.26E-10,0.575271,1.20E-06,1.56E-06,77.3663,-28.0767,0.00448399,634.878,17825.3,30985.9,582.733
16,31,881,4.62E-06,5.95E-07,2.00E-05,9.38E-07,2,2,242247,9.20E+08,0.5,27,6.43E-10,0.503131,1.03E-06,1.14E-06,90.2926,-29.4472,0.00489967,648.036,19082.9,37928.2,0
16,32,882,5.45E-06,7.90E-07,1.18E-05,9.38E-07,3,2,213076,9.20E+08,0.5,27,7.31E-10,0.543172,1.36E-06,1.69E-06,80.5804,-27.7219,0.00424803,624.357,17308.3,31865.3,195.331
16,33,883,6.57E-06,6.47E-07,1.52E-05,9.57E-07,3,2,221092,9.20E+08,0.5,27,7.38E-10,0.518393,1.19E-06,1.40E-06,84.9662,-28.5242,0.00393462,628.307,17921.9,34572,0.0114533
16,34,884,7.68E-06,6.64E-07,1.56E-05,9.38E-07,2,2,204217,9.20E+08,0.5,27,6.39E-10,0.507635,1.24E-06,1.35E-06,91.6443,-28.6938,0.00526143,663.625,19041.9,37511.1,0
16,35,885,1.01E-06,6.63E-07,1.91E-05,9.38E-07,2,2,190740,9.20E+08,0.5,27,6.37E-10,0.443137,9.98E-07,1.25E-06,80.0278,-29.0393,0.00504681,505.877,14690.3,33150.7,247.257
16,36,886,4.29E-06,6.56E-07,1.35E-05,9.38E-07,3,2,317384,9.20E+08,0.5,27,7.31E-10,0.559542,9.72E-07,1.19E-06,81.6074,-29.2395,0.00407679,651.371,19045.8,34038.1,115.097
16,37,887,7.55E-06,4.95E-07,1.76E-05,9.38E-07,3,2,292666,9.20E+08,0.5,27,7.40E-10,0.519481,9.06E-07,9.85E-07,92.0314,-30.0674,0.00353707,681.981,20505.4,39472.8,5.29E-14
16,38,888,8.88E-06,5.73E-07,1.44E-05,9.10E-07,3,2,269171,9.20E+08,0.5,27,7.36E-10,0.529492,1.02E-06,1.34E-06,76.6108,-28.7426,0.00405283,578.65,16631.9,31411,703.78
16,39,889,7.95E-06,6.68E-07,1.47E-05,9.38E-07,2,2,202018,9.20E+08,0.5,27,6.38E-10,0.511335,1.27E-06,1.40E-06,90.5612,-28.5312,0.0053106,660.562,18846.6,36857.7,0
16,40,890,5.31E-06,5.63E-07,1.64E-05,9.38E-07,4,2,210728,9.20E+08,0.5,27,8.37E-10,0.520621,1.26E-06,1.47E-06,86.0957,-28.3384,0.00323259,639.396,18119.4,34803.5,0
16,41,891,8.13E-06,5.90E-07,1.84E-05,9.67E-07,3,2,207947,9.20E+08,0.5,27,7.45E-10,0.488203,1.12E-06,1.37E-06,81.7063,-28.6249,0.00389181,569.013,16288,33363.1,108.486
16,42,892,3.64E-06,5.65E-07,1.71E-05,9.49E-07,4,2,209923,9.20E+08,0.5,27,8.37E-10,0.518723,1.26E-06,1.33E-06,94.4821,-28.7599,0.00308625,699.119,20106.6,38761.7,0
16,43,893,4.88E-06,6.91E-07,1.53E-05,1.00E-06,2,2,207514,9.20E+08,0.5,27,6.37E-10,0.515162,1.26E-06,1.45E-06,86.5924,-28.3879,0.00538129,636.34,18064.3,35065.4,0
16,44,894,8.88E-06,5.90E-07,1.50E-05,9.38E-07,3,2,163558,9.20E+08,0.5,27,7.39E-10,0.495092,1.47E-06,1.86E-06,78.8784,-27.303,0.00426849,557.071,15209.7,30721,374.735
16,45,895,8.13E-06,5.57E-07,1.43E-05,9.11E-07,2,2,190740,9.20E+08,0.5,27,6.35E-10,0.519955,1.39E-06,1.78E-06,78.0687,-27.4886,0.00561735,579.04,15917,30612.3,480.433
16,46,896,7.55E-06,6.28E-07,1.01E-05,9.31E-07,2,2,234308,9.20E+08,0.5,27,6.28E-10,0.556099,1.30E-06,1.63E-06,79.4895,-27.8651,0.00549496,630.563,17570.7,31596.3,303.659
16,47,897,4.86E-06,4.76E-07,1.66E-05,8.88E-07,3,2,246551,9.20E+08,0.5,27,7.34E-10,0.539052,1.16E-06,1.37E-06,84.4934,-28.6208,0.00413853,649.71,18595.2,34496.1,2.56641
16,48,898,9.48E-06,6.37E-07,1.42E-05,9.38E-07,2,2,236204,9.20E+08,0.5,27,6.39E-10,0.514645,1.10E-06,1.36E-06,81.0312,-28.6691,0.00512585,594.875,17054.5,33138.4,157.515
16,49,899,4.33E-06,6.35E-07,1.67E-05,9.48E-07,4,2,240863,9.20E+08,0.5,27,8.37E-10,0.523628,1.12E-06,1.31E-06,85.5809,-28.8429,0.00297125,639.243,18437.6,35211.3,0
17,0,900,4.29E-06,6.48E-07,1.72E-05,9.48E-07,2,2,253093,9.20E+08,0.5,27,6.38E-10,0.521745,1.06E-06,1.20E-06,88.197,-29.2126,0.0051278,656.415,19175.6,36752.8,0
17,1,901,4.29E-06,7.44E-07,1.39E-05,9.81E-07,2,2,200643,9.20E+08,0.5,27,6.34E-10,0.526817,1.36E-06,1.60E-06,84.7822,-27.9523,0.0056959,637.134,17809.3,33805.5,0.474521
17,2,902,5.27E-06,5.67E-07,1.72E-05,9.38E-07,3,2,210616,9.20E+08,0.5,27,7.38E-10,0.515191,1.24E-06,1.37E-06,90.5936,-28.6449,0.00395209,665.782,19071.3,37017.9,0
17,3,903,6.07E-07,5.34E-07,1.94E-05,1.00E-06,3,2,205494,9.20E+08,0.5,27,7.39E-10,0.409498,7.82E-07,1.12E-06,69.5089,-29.4899,0.00363019,406.03,11973.8,29240.2,2399.8
17,4,904,4.86E-06,5.58E-07,1.72E-05,9.45E-07,2,2,261058,9.20E+08,0.5,27,6.38E-10,0.525562,1.04E-06,1.19E-06,87.182,-29.2301,0.00513721,653.607,19105,36351.5,0
17,5,905,1.02E-05,6.34E-07,1.84E-05,9.67E-07,4,2,135070,9.20E+08,0.5,27,8.48E-10,0.443388,1.41E-06,1.78E-06,79.5346,-27.5025,0.00447717,503.044,13835,31202.9,298.734
17,6,906,3.29E-06,5.90E-07,1.74E-05,9.64E-07,3,2,219731,9.20E+08,0.5,27,7.37E-10,0.516395,1.19E-06,1.39E-06,85.7114,-28.5701,0.00375678,631.374,18038.4,34931.4,0
17,7,907,6.61E-06,6.77E-07,1.55E-05,9.21E-07,2,2,221816,9.20E+08,0.5,27,6.38E-10,0.520007,1.20E-06,1.32E-06,90.4406,-28.7799,0.0053607,670.87,19307.6,37129.5,0
17,8,908,3.89E-06,6.77E-07,1.50E-05,9.38E-07,2,2,220414,9.20E+08,0.5,27,6.33E-10,0.533385,1.27E-06,1.44E-06,87.9171,-28.4035,0.00552498,668.93,18999.9,35621.4,0
17,9,909,4.93E-06,5.89E-07,1.45E-05,9.38E-07,3,2,227587,9.20E+08,0.5,27,7.33E-10,0.538242,1.25E-06,1.47E-06,85.4028,-28.3368,0.00415068,655.717,18580.9,34521.5,0
17,10,910,4.29E-06,6.16E-07,1.52E-05,9.38E-07,2,2,211024,9.20E+08,0.5,27,6.34E-10,0.531547,1.32E-06,1.50E-06,87.6356,-28.2309,0.00554136,664.491,18759.1,35291.6,0
17,11,911,7.55E-06,6.08E-07,1.64E-05,9.38E-07,2,2,203022,9.20E+08,0.5,27,6.40E-10,0.506327,1.24E-06,1.34E-06,92.2431,-28.7196,0.00529637,666.241,19134.2,37790.2,0
17,12,912,6.13E-06,6.78E-07,1.36E-05,9.48E-07,2,2,267209,9.20E+08,0.5,27,6.34E-10,0.540908,1.08E-06,1.29E-06,83.8991,-28.9108,0.00534085,647.362,18715.7,34600.6,12.1192
17,13,913,7.61E-06,5.74E-07,1.35E-05,9.38E-07,3,1,204807,9.20E+08,0.5,27,5.34E-10,0.320758,4.79E-07,7.58E-07,63.2233,-31.2049,0.00336102,289.281,9026.98,28142.7,4742.52
17,14,914,6.20E-06,6.56E-07,1.35E-05,9.51E-07,2,2,244078,9.20E+08,0.5,27,6.34E-10,0.538199,1.17E-06,1.37E-06,85.2694,-28.6337,0.00540736,654.64,18744.7,34828.6,0
